id,name,nickname,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
279093302a6f44b3,Gerard Gordeau,,"6'5""",216,,1959,0,0,0,0,.0.00,0,0,..0.0,2,1,1,2
e45cfa47f504033a,Jason Gonzalez,Nicoya,"6'2""",155,74,1990,2.81,39,3.19,60,.0.00,0,37,..1.2,1,2,-1,-1
4d74641fac830182,Brad Gumm,,"5'11""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,0
0778f94eb5d588a5,Joey Gomez,,"5'10""",155,71,1989,2.93,35,4.03,53,.1.15,37,50,..0.0,0,2,-2,-2
69c071bc2621e8b0,Fabian Gonzalez,,"5'10""",135,,  --,3.9,48,4.39,51,.0.00,0,66,..0.0,0,0,0,0
489413d3be819647,David Gomez,,,155,,1983,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
c10eb2f12c489f6d,Tim Gorman,The Psycho,"5'5""",135,68,1983,2.73,31,5.57,46,.1.00,9,33,..0.0,0,2,-2,-2
a789defa9086da46,Justin Guthrie,,"6'1""",170,,1981,0.16,33,3.74,14,.2.44,25,0,..4.9,0,0,0,0
4f7e290e71d60f87,Rulon Gardner,,"6'3""",265,,1971,2.05,25,1.45,60,.0.75,100,100,..0.0,1,0,1,1
14e797332ea32cdb,Chad George,Savage,"5'6""",135,68,1982,1.26,50,1.11,65,.3.08,46,0,..1.3,1,2,-1,-2
1abfb658cd4f8533,Nandor Guelmino,The Hun,"6'3""",230,76,1975,3.62,56,3.16,33,.0.00,0,42,..0.0,0,2,-2,-2
a24e080000fa7a35,Darrel Gholar,,"5'8""",194,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
2ff2e6e5abea3e53,Lewis Gonzalez,Lethal,"5'10""",170,73,1987,1.4,37,1.87,41,.2.00,33,62,..0.0,0,1,-1,-1
9e50097a89442158,Mickey Gall,,"6'2""",170,74,1992,1.47,52,2.21,43,.2.33,66,50,..5.2,4,1,3,1
69db199087a1a792,Lee Gibson,Lethal,"5'7""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
ae954fd497025462,Justin Governale,The Therapist,,145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
ad56b3f00ca38dfd,Mark Godbeer,The Hand Of,"6'4""",240,77,1983,3.97,53,3.3,54,.0.00,0,28,..0.0,2,2,0,-1
aae0897825336b1a,Renzo Gracie,,"5'10""",185,,1967,1.71,41,1.67,55,.1.13,20,40,..0.8,4,6,-2,-1
3be081c29bf734d9,Takanori Gomi,The Fireball Kid,"5'7""",155,70,1978,3.81,41,3.52,60,.1.23,65,63,..0.8,17,11,6,-5
079488710f012779,Cesar Gracie,,"5'10""",181,,  --,0,0,17.14,50,.0.00,0,0,..0.0,0,1,-1,-1
b807814d977682eb,Royler Gracie,,"5'8""",150,,1965,0,0,0,0,.0.00,0,0,..0.0,1,1,0,-1
af5b208e97f5d382,Wilson Gouveia,,"6'1""",185,76,1978,3.02,39,4.06,56,.0.90,66,57,..2.2,6,4,2,-2
6741218640534d8b,Garrett Gross,Glory to God,"5'9""",155,69,1988,2.39,45,1.67,46,.0.00,0,52,..0.0,0,0,0,0
c96518b7f6881004,Bob Gilstrap,,"6'3""",200,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
91720876db0ee468,Jason Gilliam,,"6'0""",170,,  --,0.79,33,3.14,42,.0.00,0,0,..0.0,0,2,-2,-2
2db65fc038c0018e,James Gray,The Phenom,"5'9""",135,,1987,2.61,50,18.26,44,.0.00,0,0,..0.0,0,0,0,0
513e84bfe65ff509,Luis Gomez,Tiger Junior,"5'7""",145,68,1995,1.57,33,4.03,55,.4.48,50,33,..0.0,0,0,0,0
db8b800176d26f6e,Kenny Giddens,,"5'11""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,"5'10""",145,69,1990,0.86,26,2.91,46,.0.00,0,50,..0.0,0,2,-2,-2
60ba33c3f555a7a3,Josh Grispi,The Fluke,"5'11""",145,74,1988,1.44,41,3.71,50,.1.97,36,16,..2.2,4,4,0,-4
8e5bfd4e82352340,Pablo Garza,The Scarecrow,"6'1""",145,73,1983,3.37,44,2.7,50,.0.94,25,15,..1.3,3,4,-1,-1
6bb1d2b714d4b3bc,Joey Gilbert,,"5'11""",155,,1976,0.61,42,4.44,31,.0.00,0,0,..0.0,0,1,-1,-1
917e53fa0adea0d3,Leonard Garcia,Bad Boy,"5'10""",145,69,1979,2.77,24,4.79,52,.0.30,26,42,..0.5,6,10,-4,-5
3f1d23b01c552a13,Michael Graves,,"5'10""",170,71,1991,1.25,54,1.47,58,.4.80,52,66,..0.4,2,0,2,0
04d5718ed2661e8c,Jorge Gurgel,,"5'7""",155,69,1977,3.37,32,3.62,62,.0.81,23,60,..0.5,5,8,-3,-2
7fb4234670271505,Chuck Grigsby,The Reverend,"6'6""",205,,  --,0.71,16,3.29,46,.0.00,0,66,..0.0,0,1,-1,-1
837d30395faca41e,Sheila Gaff,The German Tank,"5'5""",135,62,1989,1.6,50,2.89,28,.0.00,0,20,..0.0,0,2,-2,-2
7f98d9d5a10fa25c,Jordan Goodwin,,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
42883268854b78be,Derek Getzel,The Pretzel,"6'0""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
10559c53de0b950e,Joey Gambino,The Raging Warrior,"5'7""",145,,1988,2.47,35,2.53,51,.0.00,0,42,..0.8,0,2,-2,-2
d8c7c61b176e3994,Cody Garbrandt,No Love,"5'8""",135,65,1991,3.48,37,3.43,66,.1.00,33,100,..0.0,6,2,4,-2
6d12031661db8ac8,Sam Greco,,"6'2""",205,,1967,2.4,75,1.33,53,.0.00,0,25,..1.0,0,1,-1,-1
8d49545dadf9b919,Edgar Garcia,,"5'10""",170,71,1984,3.16,29,4.23,60,.2.21,57,50,..0.6,1,4,-3,-4
fe98f86284a6eeb3,Gustavo Gabriel,,"5'6""",125,,1994,4.06,65,4.26,46,.0.00,0,50,..0.0,0,0,0,0
42c96a9c4802e2e1,Kultar Gill,Black Mamba,"6'0""",154,,1979,1.14,50,0.4,41,.1.71,66,38,..0.0,0,2,-2,-2
b4880ef2f838d4e1,Silvana Juarez,La Malvada,"5'3""",125,,1984,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
642862d6d63605cd,Shelton Graves,The Gravedigger,"6'2""",255,76,1985,2.19,69,0.81,33,.4.86,57,0,..0.0,0,0,0,0
429e7d3725852ce9,Royce Gracie,,"6'1""",175,,1966,0.88,41,1.13,37,.0.00,0,66,..0.8,13,2,11,1
84283233ec42be5f,Ralek Gracie,,"6'2""",210,,1985,1.61,46,1.05,55,.2.50,75,0,..1.7,2,0,2,2
10ccdcd14c3dfcf1,Krishaun Gilmore,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
63eedfcc73071d41,Lance Gibson,Fearless,"5'9""",185,,1970,1.21,75,6.44,20,.0.00,0,0,..0.0,1,1,0,-1
96706c75a2b14164,Daniel Gallemore,Big Kansas,"6'5""",265,,  --,3.1,41,6,52,.0.00,0,0,..0.0,0,0,0,0
af1e5c64b8663aa0,Sergio Gomez,,"5'6""",155,,1982,1.5,42,1.16,56,.2.57,66,31,..0.0,0,2,-2,-2
eaea0fc7b76525a8,Mike Guymon,The Joker,"6'0""",170,74,1974,2.75,65,0.79,66,.1.87,37,54,..1.2,1,3,-2,-2
e4a9dbade7c7e1a7,Rolles Gracie,,"6'4""",242,,1978,2.3,32,3.38,55,.2.30,10,0,..0.0,0,1,-1,-1
fcffee71cff5530e,Forrest Griffin,,"6'3""",205,77,1979,4.38,36,2.81,61,.1.05,48,57,..0.7,12,6,6,1
289a3b69b85da7cd,Lucas Gamaza,,,170,,  --,7.57,31,6.99,45,.0.00,0,0,..0.0,0,1,-1,-1
0c9c0a43d3f3f49d,Marcelo Guimaraes,Magrao,"6'0""",185,73,1983,4.67,51,4.41,62,.1.99,13,0,..0.0,2,2,0,-1
cc81c92fe2254935,Tom Gallicchio,Da Tank,"5'10""",170,73,1986,3.53,26,7.07,43,.1.00,11,0,..0.0,0,1,-1,-1
160b931119c1bf91,Jesse Gillespie,,,185,,  --,0,0,0,0,.0.00,0,0,..0.0,2,2,0,1
70167689d6a01793,David Gardner,,"5'11""",155,,1977,0.17,100,0.34,0,.0.00,0,66,..0.0,0,1,-1,-1
c1ea31a904fe08a9,Billy Giovanella,Wolverine,"5'8""",125,,1985,1.27,40,2.02,52,.0.87,12,100,..1.7,0,0,0,0
cc98d857b148e33a,Leonardo Augusto Leleco,Leleco,"6'0""",185,73,1982,2.35,56,2.99,44,.0.00,0,52,..1.0,0,2,-2,-2
36a432f22144843e,Neil Grove,Goliath,"6'6""",265,,1971,0,0,0,0,.0.00,0,100,..14.3,0,1,-1,-1
ebef46976554f975,Jordan Griffin,NativePsycho,"5'10""",145,72,1990,3.54,40,3.8,44,.0.00,0,0,..3.8,0,0,0,1
a0c139b34f11421a,John Gunderson,Quick Guns,"5'9""",155,69,1979,1.04,27,1.71,58,.1.67,33,11,..2.0,1,2,-1,-1
0876d21328cf4a45,Dave Galera,Scarecrow,"5'11""",135,,1978,1.67,69,0.53,33,.0.00,0,14,..2.0,0,1,-1,-1
8cad40a75e5c97f5,Eddie Gordon,Truck,"6'0""",185,76,1983,2.03,32,2.57,60,.1.93,83,63,..0.0,1,3,-2,-3
8be158ca1e5ea6a0,Dwight Grant,The Body Snatcher,"6'1""",170,78,1984,5.33,52,3.64,60,.0.00,0,100,..0.0,0,0,0,1
ad3fdba28a7540cf,Eric Galvan,,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
a6bbd3df469c6bea,Roger Gracie,,"6'4""",185,79,1981,1.78,35,1.79,61,.1.87,53,60,..1.9,4,2,2,-1
946db8a378903cc3,Joe Giannetti,Skeletor,"6'0""",155,74,1995,1.93,38,2.8,40,.1.00,16,0,..0.0,0,1,-1,-1
2db0c114414d4f06,Karine Gevorgyan,The Princess,"5'4""",125,63,1989,1.2,20,1.8,76,.0.00,0,0,..0.0,0,1,-1,-1
f74e037b97917027,James Giboo,,"5'11""",170,,1978,1.2,27,7.08,39,.0.00,0,0,..0.0,0,1,-1,-1
b8592b4a383696cd,Mitch Gagnon,,"5'5""",135,65,1984,3.18,48,2.13,63,.1.43,26,67,..1.9,4,3,1,-2
8a1b4330c7957961,Zelg Galesic,Benkei,"6'2""",185,,1979,4.86,62,0.61,66,.1.30,100,20,..1.3,2,3,-1,-2
96a221341035b701,Nick Gibbons,,"5'10""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
e8b731feff72294b,Alexa Grasso,,"5'5""",115,66,1993,4.5,42,3.08,67,.0.31,50,63,..0.3,2,2,0,-1
effd0b70e6749ab2,Charlene Gellner,Princess,"5'2""",125,,  --,2.01,42,3.24,43,.0.00,0,0,..1.7,0,1,-1,-1
6d7886b094b471ac,Sean Gannon,The Cannon,"6'3""",265,,  --,0,0,6.38,28,.0.00,0,50,..0.0,0,1,-1,-1
6ded9184b2284645,Willie Gates,Whoop Ass,"5'8""",125,70,1987,1.8,38,4.28,38,.0.00,0,67,..0.4,1,3,-2,-2
fda067e842b07466,Jason Glaza,,"6'0""",230,,  --,4.34,54,0.43,40,.4.34,100,0,..4.3,0,0,0,0
b27a1fcb56a3035a,Trevin Giles,,"6'0""",185,74,1992,5.45,66,1.13,76,.3.69,100,66,..0.0,2,0,2,2
51e86de150ee8be6,Thibault Gouti,GT,"5'10""",155,72,1987,3.68,34,5.64,50,.1.23,80,83,..0.3,1,5,-4,-2
de45aaae23dfa392,Christos Giagos,The Spartan,"5'10""",155,71,1990,2.16,32,2.13,50,.0.48,20,41,..0.5,1,3,-2,1
1ebdcb7488d0ebee,Pearl Gonzalez,,"5'4""",115,68,1986,2.23,37,4.07,57,.1.04,11,0,..0.5,0,2,-2,-2
7026eca45f65377b,Jared Gordon,Flash,"5'9""",155,68,1988,6.68,50,2.92,68,.3.41,42,100,..0.0,2,1,1,1
ac5a7400da3a9a41,Elias Garcia,,"5'5""",125,67,1992,2.71,35,3.57,43,.0.00,0,33,..0.0,0,1,-1,-1
700a674c042b7a96,Cody Gibson,The Renegade,"5'10""",135,71,1987,2.47,31,2.54,63,.1.85,38,58,..0.4,1,3,-2,-2
052ceb8976695342,Chase Gormley,,"6'3""",265,,  --,3.6,42,6.03,44,.3.12,42,0,..1.0,0,2,-2,-2
68c4ca70067bf282,Tebaris Gordon,Boom,"6'1""",265,78,1988,3.53,16,49.41,22,.0.00,0,0,..0.0,0,0,0,0
e4770d5ed44a3970,Brian Gassaway,,"6'1""",170,,1972,0.34,26,3.65,44,.0.00,0,42,..0.0,0,2,-2,-2
fdf18227faa596dd,Chad Griggs,The Grave Digger,"6'1""",205,73,1978,2.67,50,2.22,46,.1.51,66,41,..0.0,3,2,1,-2
a7a79b8efbceaaac,Alavutdin Gadjiev,,"6'2""",185,,1982,0.99,27,0.99,57,.0.00,0,50,..0.0,0,1,-1,-1
887961364be5ceb3,Bobby Green,King,"5'10""",155,71,1986,5,48,3.87,63,.1.03,25,71,..0.2,9,5,4,1
b0d6a1d8ac3d563d,Max Griffin,Pain,"5'11""",170,76,1985,3.45,43,3.37,54,.0.26,25,57,..0.3,2,3,-1,-1
e86af30738a5452a,Jonny Goh,,"5'11""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
8377c5572cb356f3,Fabio Gurgel,,"6'0""",205,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
194fc025f9355db6,Rickson Gracie,,"5'10""",185,,1958,0,0,0,0,.0.00,0,0,..0.0,2,0,2,2
52d92050a046bc17,Crosley Gracie,,"5'9""",190,,1979,1.69,37,1.54,60,.3.46,85,50,..0.6,1,1,0,-1
97cf1a2c7c5e7889,Steve Garcia,Mean Machine,"6'0""",135,,1992,6.22,64,2.61,40,.0.00,0,100,..0.0,0,0,0,0
bd85ca0bb4f26cfc,Clint Godfrey,,"5'6""",135,,1982,0.57,31,0.96,65,.0.85,25,50,..0.0,0,2,-2,-2
3f11b5d4bd76a6d9,Damian Grabowski,The Polish Pitbull,"6'1""",241,75,1980,4,36,7.65,51,.0.00,0,0,..0.0,0,3,-3,-3
a58114c6dd0add64,Demetrius Gioulacos,,"5'11""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
ccd1299e0345e0ce,Melvin Guillard,The Young Assassin,"5'9""",155,68,1983,2.96,40,1.85,66,.1.30,63,61,..0.2,12,9,3,-1
fbbde91f7bc2d3c5,Gary Goodridge,Big Daddy,"6'3""",249,,1966,1.84,56,2.14,48,.0.40,100,53,..0.8,14,16,-2,-3
3956bdc8ab2e54b3,John Gunther,The Machine,"5'9""",155,72,1985,1.65,37,3.72,46,.7.08,42,0,..0.0,1,1,0,-1
12d855d12a624da2,Neiman Gracie,,"6'0""",170,,  --,0.77,100,0.38,75,.5.77,100,0,..5.8,0,0,0,0
762c69860eef65d8,Alex Gilpin,,"5'7""",145,72,1992,6.8,54,12.29,42,.2.17,25,0,..2.2,0,0,0,0
b2acebbef8da14ea,Akihiro Gono,,"5'7""",170,68,1974,2.18,48,2.67,63,.1.01,84,46,..0.5,8,5,3,1
3e514f437c51ce0a,Steven Graham,,"6'1""",290,,  --,0,0,0,0,.0.00,0,0,..0.0,1,1,0,1
e5dc36e0aba7e9da,Alejandro Garcia,Alex,"5'7""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
06dc1a58663579d2,Travis Galbraith,The Gladiator,"6'0""",170,,1981,2.21,40,3.45,48,.1.33,25,0,..1.3,0,3,-3,-3
36877f0e62b25b96,Rodrigo Gracie,,"6'0""",183,,1975,1.34,51,0.86,46,.1.49,50,75,..0.4,4,1,3,-1
da0f33e4255f99eb,Chris Guillen,,"6'0""",240,,1972,0.82,27,1.91,36,.0.00,0,0,..0.0,0,1,-1,-1
a0a680fe2f6cc8e6,Frank Gomez,,"5'10""",135,67,1986,1.52,48,0.79,66,.1.14,60,70,..0.8,2,2,0,-1
270b89c00ef0c55c,Gabriel Gonzaga,Napao,"6'2""",242,76,1979,2.12,45,2.94,57,.2.80,39,66,..1.1,12,11,1,-1
2f1700b3a4a09bc7,Paul Georgieff,,"6'2""",170,,1982,2.55,40,2.34,35,.0.00,0,0,..0.0,0,1,-1,-1
5ca158b1cc9cb242,Jason Godsey,,"6'2""",230,,  --,0,0,0,0,.0.00,0,0,..0.0,0,2,-2,-2
cb6783c39c01d896,Tiki Ghosn,,"5'10""",170,,1977,2.78,46,2.94,58,.0.41,50,61,..0.0,3,7,-4,1
ac29d508d78384c9,Marcelo Golm,,"6'3""",249,75,1992,4.26,60,3.92,47,.0.47,50,87,..0.5,1,2,-1,-2
234f3767ff0e5701,Kendall Grove,Da Spyder,"6'6""",185,79,1982,2.31,41,2.4,54,.0.49,45,56,..1.7,7,6,1,-2
b72a60a0cadff408,Louis Gaudinot,Goodnight,"5'3""",125,63,1984,2.34,37,6.42,48,.0.57,40,31,..1.1,1,3,-2,-1
722b870449243083,Igor Gracie,,"5'11""",170,,1980,1.86,60,0.99,50,.3.72,50,0,..3.7,1,0,1,1
814ff3018127e8fc,Rick Glenn,The Gladiator,"6'0""",145,70,1989,4.19,43,4,54,.0.80,16,65,..0.4,3,2,1,1
7e654edcddd71550,Turrell Galloway,,"5'3""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
dd12382f28296f7b,Wang Guan,The Dongbei Tiger,"5'9""",145,71,1986,4.73,43,3.27,60,.0.00,0,0,..0.0,1,0,1,1
c44acf87e376c62b,Todd Gouwenberg,,"6'1""",205,,1974,0.52,23,2.93,42,.1.57,33,50,..0.0,0,1,-1,-1
e15d0a2519d6a0b5,Marcos Galvao,Louro,"5'7""",135,,1981,1.97,32,3.86,61,.2.27,28,88,..1.1,0,2,-2,-2
3c6976f8182d9527,Alexander Gustafsson,The Mauler,"6'5""",205,79,1987,4.18,40,3.4,52,.1.76,40,85,..0.5,10,4,6,1
2391a73686200c5d,Hugo Govea,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
0c3838c8f7c620c2,Ryan Gracie,,"5'9""",200,,1974,0.82,61,0.5,40,.2.83,75,25,..0.9,5,2,3,4
a2b12c3f3d60ff69,Alex Garcia,The Dominican Nightmare,"5'9""",170,72,1987,1.81,31,3.03,59,.3.72,52,66,..0.1,5,5,0,-2
3e03cec9767d37e6,He-Man Gipson,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
be5aab761c40ef35,Fernando Gonzalez,The Menifee Maniac,"5'9""",170,68,1983,4.18,44,4.22,65,.0.60,25,43,..1.5,0,3,-3,-3
bb0d290026d7681d,Kevin Gray,Pocket Herc,"5'4""",125,67,1985,3.45,62,4.48,66,.0.00,0,0,..0.0,0,0,0,0
3a46b268013afede,Kevin Holland,Trailblazer,"6'3""",185,81,1992,3.8,46,3.03,56,.0.00,0,55,..0.5,0,1,-1,-1
8866c6f509c19089,Ryan Hall,The Wizard,"5'10""",145,71,1985,2.3,43,0.47,73,.0.50,20,0,..0.5,2,0,2,1
afaad7d6a581e307,Bobby Hoffman,The Truth,"6'2""",245,,1968,2.02,70,1.32,19,.1.17,50,0,..1.2,0,2,-2,-1
e30715382f42b772,Gabrielle Holloway,Gabanator,"5'3""",145,,1990,0.7,42,3.07,34,.3.00,35,16,..1.0,0,0,0,0
23459ee7e373b98f,Jared Hamman,The Messenger,"6'3""",185,75,1982,5.15,42,3.93,55,.1.57,46,30,..0.0,3,5,-2,-3
7ada6ea792a34424,Jeremy Hamilton,Hawk,,185,,1984,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
acbb9c76f5894e36,Sean Holden,,"5'10""",170,,1984,2.4,59,0.6,59,.5.00,83,0,..2.0,0,0,0,0
daf1b84aebd6602b,Roger Huerta,El Matador,"5'9""",155,70,1983,3.64,36,2.33,56,.2.13,46,52,..0.5,6,2,4,-2
abbc737317f66b81,Corey Hill,,"6'4""",155,80,1978,3.57,46,1.61,70,.3.02,80,100,..0.0,1,2,-1,-2
36fbaa49a09ff997,Brian Houston,B-Hue,"6'2""",185,78,1981,1.9,35,3.67,53,.0.95,100,87,..0.0,0,2,-2,-2
8a8a84b743ae7699,Dennis Hallman,Superman,"5'9""",155,72,1975,1.12,44,1.96,43,.1.79,30,25,..2.1,6,6,0,1
34f3869747bf8fa9,Luke Hartwig,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
483b3170b3c05cf0,Alan Hiro,Yamaniha,"5'5""",135,,1986,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
98aa60cf58071fd6,Kyoji Horiguchi,,"5'5""",125,66,1990,3.6,45,2.45,62,.2.00,44,55,..0.0,7,1,6,3
318e629d1eb7aa49,Richie Hightower,The Dirty Samurai,"5'8""",170,,1974,4.62,35,6.92,21,.3.46,100,100,..0.0,0,1,-1,-1
df2cf66d8c0123db,Noe Hernandez,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
13150cf89a5b81e0,Brandon Hester,The Beast,"6'1""",205,,  --,3.53,53,0.4,68,.4.00,80,0,..0.0,0,0,0,0
093e1f5bb73850be,Anthony Hernandez,Fluffy,"6'0""",185,75,1993,15,71,3,71,.0.00,0,0,..0.0,0,0,0,0
16bf6a73bdd302cd,Collin Hart,,"6'1""",185,76,1989,6.33,44,7.53,51,.2.00,16,50,..0.0,0,1,-1,-1
472f6f6e6d962f40,Barb Honchak,Little Warrior,"5'4""",125,65,1979,4.04,30,4.67,66,.0.00,0,0,..1.3,0,2,-2,-2
21632ba272c0785a,Matt Horning,Horndog,"5'4""",125,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
83a477a7dba1ca58,Clay Harvison,Bushwacker,"6'1""",170,74,1980,3.29,48,3.91,58,.0.66,100,68,..1.3,1,2,-1,-2
006efbb0c1621fd7,Tyler Hill,Zombie,"6'3""",170,78,1991,3.64,39,5.33,47,.0.00,0,0,..0.0,0,0,0,0
6070f16bcfd89fcf,Ben Holscher,The Teacher,"5'11""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,2,0,2,2
b0718335e9868cfd,David Hulett,Hollywood,"5'10""",170,,1980,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
fdb02029556ff4ed,Conor Heun,Hurricane,"5'10""",155,,1979,2.92,36,3.66,54,.2.45,31,33,..0.3,1,3,-2,-1
0cfbbfa0ba6d9855,Mike Hayes,,"6'4""",230,,  --,4.87,55,1.47,77,.0.00,0,75,..4.0,1,0,1,1
57591bbf1623574e,John Hosman,,"5'10""",135,,1980,1.11,38,1.52,45,.0.00,0,46,..0.0,0,2,-2,-2
193b9d1858bc4df3,Dan Hooker,The Hangman,"6'0""",155,75,1990,4.02,43,4.38,56,.0.54,42,76,..0.5,7,3,4,1
a890f9a791ed615d,Tomohiko Hashimoto,,"6'0""",250,,  --,0,0,11.67,30,.0.00,0,0,..0.0,0,1,-1,-1
e29cf523ebd155c5,Chris Horodecki,The Polish Hammer,"5'9""",155,69,1987,4.59,41,3.16,65,.1.52,55,37,..0.9,3,2,1,-1
150ff4cc642270b9,Max Holloway,Blessed,"5'11""",145,69,1991,6.2,43,3.9,65,.0.28,80,83,..0.5,15,3,12,1
c4b81cdecd5d6abe,Gerald Harris,,"5'11""",185,77,1979,1.41,29,1.58,62,.2.96,54,72,..0.0,4,1,3,1
f7d73e452b064bf2,Danny Henry,The Hatchet,"6'0""",145,73,1988,6.07,53,4.6,45,.0.96,33,100,..2.9,2,0,2,2
71f048adbfed5b49,Sabah Homasi,The Problem,"6'0""",170,72,1988,4.98,48,6.91,47,.2.80,50,66,..0.0,0,4,-4,-4
5af480a3b2e1726b,David Hood,,"6'0""",200,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
28f3c2258a1d8874,John Hathaway,The Hitman,"6'1""",170,75,1987,3.4,40,1.8,62,.2.61,43,60,..0.9,7,2,5,-1
d85cf12439945941,Spencer Hearns,,"5'11""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
4a76daef28549957,Joe Hernandez,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
fc60ecf0671b9489,Chris Holdsworth,Holds it Down,"5'11""",135,71,1987,1.85,29,1.94,58,.3.38,62,100,..2.0,2,0,2,2
6e7c758f5cdec01a,Paddy Holohan,The Hooligan,"5'10""",125,69,1988,2.13,46,2.81,46,.2.88,47,71,..1.3,3,2,1,-1
219a254e15d60135,Tim Hague,The Trashing Machine,"6'4""",260,76,1983,2.79,47,4.14,46,.1.72,33,85,..0.9,1,4,-3,-4
86e388ed20761ad9,Joachim Hansen,Hellboy,"5'7""",150,,1979,2.01,43,2.04,58,.2.21,58,34,..1.9,9,7,2,-1
21b54430c8eeb9cc,Joe Hurley,,"5'8""",155,,1978,1.12,45,3.35,56,.0.00,0,20,..0.0,0,3,-3,-3
a3be148af5c7b088,Piotr Hallmann,Pletwal,"5'9""",155,71,1987,3.98,45,3.17,58,.2.55,44,70,..0.4,2,4,-2,-3
e69c5ce12f4e762b,Marcus Hicks,The Wrecking Ball,"5'6""",155,64,1975,1.42,43,3.06,61,.2.70,53,25,..4.0,3,3,0,-3
4b1896310a907656,Jamie Houston,,,185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
e5d03e4d966126bd,Jason High,The Kansas City Bandit,"5'8""",155,71,1981,1.28,42,1.56,48,.2.36,63,37,..2.8,8,5,3,-1
4955c524c2a71469,Yazan Hajeh,Yazzle Dazzle,"5'9""",145,73,1992,1.54,25,17.44,44,.0.00,0,100,..0.0,0,0,0,0
cbd6f1abf955e628,Dave Herman,,"6'4""",242,76,1984,4.98,60,3.78,48,.1.49,100,58,..0.0,2,4,-2,-4
19a8cce18a1cef9e,James Head,,"6'1""",170,73,1984,2.75,48,3.11,49,.0.41,100,66,..0.8,2,3,-1,-2
8332a607df696345,Yuji Hisamatsu,,"5'10""",185,,1971,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
b57edace7b647f07,Matt Hobar,The Crowbar,"5'10""",135,70,1987,3.23,42,4.27,52,.3.66,44,50,..0.0,1,2,-1,-1
1b4d6971bb18b82c,Kazuhiro Hamanaka,,"6'0""",185,,1978,1.7,37,0.91,60,.0.00,0,50,..0.0,1,1,0,-1
df1eb4354d18a906,Scott Holtzman,Hot Sauce,"5'9""",155,69,1983,4.47,52,3.22,56,.2.81,59,60,..0.3,5,2,3,3
18524b46c570730b,Mark Hall,,"6'0""",190,,  --,0,0,0,0,.0.00,0,0,..0.0,4,3,1,1
baa5358456803df8,Alex Hunter,,"5'9""",226,,  --,0,0,0,0,.0.00,0,0,..0.0,2,0,2,2
e1acbb6352ca3551,TJ Hepburn,The Carnivore,"5'7""",155,,  --,0.73,37,0.13,81,.2.00,40,60,..0.0,0,0,0,0
206a7d47eb62170e,Stoney Hale,The Skuller,"6'0""",,,1979,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
2816ced060a21be3,Nick Hein,Sergeant,"5'6""",155,66,1984,2.54,33,2.93,62,.0.80,33,83,..0.0,4,3,1,-2
440c9dbab63528fb,Paul Herrera,The Bone Crusher,"5'10""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
66ab58d0b3783607,Andrew Holbrook,,"5'11""",155,70,1986,2.2,49,3,54,.0.85,18,10,..2.1,2,3,-1,-2
